pop_num,referenced_dataset,obj0,ananlytics_ob0,local_id
33,common_dataset,-0.261961,[-0.2621405515389452],b83bd268-ee28-4aa5-bd5e-15a102c8a9f7
33,common_dataset,-0.107512,[-0.107612220218788],bf7b75d9-3886-4a57-b545-919fa8a82be6
33,common_dataset,-0.24902,[-0.24932037456910805],ad249a2a-ad33-4e3b-940f-22f72756bb84
33,common_dataset,-0.195755,[-0.195844512302007],85814113-eb5b-41b2-a779-be52af06ede0
33,common_dataset,-0.114335,[-0.11443527568391484],f52304be-22a4-43e3-96cb-602113bc79f6
33,common_dataset,-0.114783,[-0.114993285414088],a4683115-d17b-49b4-ada6-402a9fcf96fc
33,common_dataset,-0.227185,[-0.22757467498952913],4346dc19-169d-496c-b870-a6ae42b84608
33,common_dataset,-0.235504,[-0.23576403271584043],45e1e6b7-e347-4e2a-b43c-1cc1441dd5c2
33,common_dataset,-0.251822,[-0.2520119866239476],e66aafd5-088c-48a1-98e6-a975d8129064
33,common_dataset,-0.119815,[-0.11986530173914402],766b45f6-8345-4ff9-b8fd-e331b977419e
33,common_dataset,-0.237813,[-0.23808265430641445],da0a1e89-57fd-4108-a553-7762ce7d570d
33,common_dataset,-0.113353,[-0.11350264266749427],18e8f670-8986-4538-9923-c5805dcea467
33,common_dataset,-0.236626,[-0.2368955206257047],0b0b75d9-4321-47c6-97b5-f75e9e56ebfe
33,common_dataset,-0.248008,[-0.24827820802825495],ddb5459e-8755-4e0e-a983-0cc7a220ff40
33,common_dataset,-0.128981,[-0.12918096901383966],7cfdbaae-53d7-4aad-b660-3c8fd9d0a7b1
33,common_dataset,-0.24289,[-0.2430598196237976],074f36bb-fb83-4742-8771-86ff5c32bc11
33,common_dataset,-0.276038,[-0.2762977055740592],9dfd0b40-e534-4284-a80c-bd569c5492c2
33,common_dataset,-0.241495,[-0.2416445833126368],6f4efc23-066b-4108-ac1d-7f9d075d2f51
33,common_dataset,-0.11864,[-0.11884975407069313],1e26478b-73eb-4adf-b941-4182fa550bf1
33,common_dataset,-0.258656,[-0.2590160701804785],f89f7c1e-1376-4cdc-8f78-e3ffd9b7e695
33,common_dataset,-0.242725,[-0.24293484686584732],3705e88d-5108-4465-9f4d-cc40898b4813
33,common_dataset,-0.244437,[-0.24463655163203143],0ce35f7d-7ffb-4796-94a4-f04e1dc7313e
33,common_dataset,-0.203038,[-0.20320761966859183],311a86e3-a05c-4493-b5e3-d0014f63a38d
33,common_dataset,-0.244689,[-0.24486905576860743],ee01b3fd-b22f-41f4-8e59-7ffabc317be5
33,common_dataset,-0.119481,[-0.11954060221075365],b8676285-43fd-44fd-8d07-468f5689f4e0
33,common_dataset,-0.117081,[-0.11714102866109206],eb0f431c-0bca-4e86-8ce5-fd580df3f575
33,common_dataset,-0.191082,[-0.19115197823564536],57b4f239-e8e9-4823-921a-6a9050b62e9a
33,common_dataset,-0.245038,[-0.24531822032504022],9f9d75c3-11a3-4828-8d17-f28aed513719
33,common_dataset,-0.242481,[-0.24276094310519578],b8fe9a21-c2b7-438c-9c00-00e5b2035af3
33,common_dataset,-0.251598,[-0.25203750940856107],a3c37509-f3cf-40e0-8019-3736140c4eae
33,common_dataset,-0.214028,[-0.21419796879468547],5b306e20-7bb0-4e88-98b7-66d32d33339d
33,common_dataset,-0.10625,[-0.10630992658649481],5e97e323-64d8-4bfc-955b-dea46ec23fd6
33,common_dataset,-0.214904,[-0.2150044520421843],71e920bb-0acf-43fd-bc3c-2a89031ca48e
33,common_dataset,-0.111548,[-0.11167848039262356],5ed93b76-2154-498e-bb9f-aaacb4af6e6c
33,common_dataset,-0.214202,[-0.2143117138441678],31dca07a-1933-4a78-a1b0-a9c045fff3d3
33,common_dataset,-0.240636,[-0.24091607086495057],ee28f133-9f58-4940-8f16-e629f914916e
33,common_dataset,-0.250033,[-0.2504827738044654],1e20a4f4-5cec-4aff-981b-fd2f630862bf
33,common_dataset,-0.244684,[-0.24502447118066745],1f08def6-100a-42cf-8fbc-2cd16ddd9e44
33,common_dataset,-0.164003,[-0.1642526693065633],8301b04b-c055-4f5c-a12a-f91a610f2ece
33,common_dataset,-0.245892,[-0.24625236942145262],51e290e0-42a4-4d50-ba32-f92a96d17a8e
33,common_dataset,-0.238954,[-0.23915412528803173],38eecd8f-06ed-4154-90d2-a57b36a0e916
33,common_dataset,-0.124547,[-0.12460733704049691],969ae41b-5402-48a3-84a8-22d84b6f856d
33,common_dataset,-0.123762,[-0.12386158083713451],fbbddee2-17db-4b13-a5c5-ca4ffdf673c9
33,common_dataset,-0.130753,[-0.1308628098108227],0ba4c3bb-338e-406c-8f84-64bffd531766
33,common_dataset,-0.241753,[-0.2420227642424673],4f02138e-7108-460f-9558-1f6d4bfb4a75
33,common_dataset,-0.213974,[-0.21416409722993762],11c631c4-46b6-4acc-aae9-bf8a176221ad
33,common_dataset,-0.117431,[-0.11755130283469784],f9f537de-97c2-444c-ba21-06c4cf1de32e
33,common_dataset,-0.244133,[-0.24443273244623218],43980267-d0fe-4139-a388-be236c543e91
33,common_dataset,-0.238822,[-0.23918165582578504],7287bd6a-4850-4b3e-9cff-a543b84d3180
33,common_dataset,-0.246456,[-0.24663647953619378],6359824f-59e5-4306-ba2f-47c9ad710a3f
33,common_dataset,-0.250516,[-0.2509558398112711],c4a02527-3ce4-451d-9a86-06ddfea8e5ca
33,common_dataset,-0.115077,[-0.11519695024606116],b7df4b0b-4a50-4916-b0f7-973a860450cb
33,common_dataset,-0.241267,[-0.2415267385670463],0161d192-8d3a-40f5-9e5a-06d6d9123d64
33,common_dataset,-0.24717,[-0.24736044374257518],c76dbf4d-792b-4e51-9487-f608acd85d95
33,common_dataset,-0.215342,[-0.21544237726761475],2d8189b2-b03e-4aed-a56e-acd593af3734
33,common_dataset,-0.237882,[-0.23814164366374957],ed498f9e-fb6a-40f5-a25d-d6e3e4e84ea9
33,common_dataset,-0.24228,[-0.24243989380223016],6be7355f-4a38-415c-b067-41e6c320c9b1
33,common_dataset,-0.151344,[-0.15150399731038505],70c7eb51-acfb-46d2-8e2e-da2f5e63f1ab
33,common_dataset,-0.109606,[-0.10970574352660588],5552f9d4-3066-4397-baf8-db6a6d0a1804
33,common_dataset,-0.17949,[-0.17961003060902347],7de19b02-59fc-4ee3-8316-9e4f378adfd5
33,common_dataset,-0.206891,[-0.2070308513290001],8a9c1e64-19d8-4c1f-8b36-1b761d1353d0
33,common_dataset,-0.240312,[-0.240541764845263],24b79b34-bf54-4c6a-b5d3-344faf445af0
33,common_dataset,-0.247055,[-0.24743504465810987],517644e1-e510-449e-86f7-41c19d19cef4
33,common_dataset,-0.214208,[-0.21437811564501863],3bf83d56-9e00-4d26-9fda-36abcd048983
33,common_dataset,-0.241528,[-0.24182779907766452],48dc548c-12d2-45c2-944e-721cca508d5e
33,common_dataset,-0.241978,[-0.24213788127700617],c49aaa79-ade7-4e04-92ff-6bfd7aff9069
33,common_dataset,-0.266828,[-0.26710783586872744],8cf43e9e-0e29-4b40-a352-ad6bb17d728f
33,common_dataset,-0.164891,[-0.16501141764142957],208b9442-a4f8-4ffc-bb93-eacf74b4b873
33,common_dataset,-0.239331,[-0.23960084372649282],61ea073b-d12e-4684-8b96-148d96c96638
33,common_dataset,-0.190154,[-0.1904635404595109],4966c5b1-3acb-4d1d-87ca-24979e6921f2
33,common_dataset,-0.243745,[-0.24401480325677039],c09c5e8a-e1f4-4ed3-8c31-224f2b673360
33,common_dataset,-0.136829,[-0.13707881847529998],532aaa80-9af5-44b6-a269-3662ffdf6f4b
33,common_dataset,-0.243496,[-0.24375624997438708],4ea6eb10-ecdb-4881-ac69-69dadfa57c74
33,common_dataset,-0.114056,[-0.114146298384427],e3a428bc-34a1-4e8f-97ed-d88542a3a284
33,common_dataset,-0.140893,[-0.14099252148096272],d82115f9-1199-47dc-a443-904551baa2b4
33,common_dataset,-0.26056,[-0.26090977484417294],b4578411-c1bf-4179-a525-9af1ba75c761
33,common_dataset,-0.241272,[-0.24144202022919567],104fefa4-08fb-4540-afd9-8faa646a1ad0
33,common_dataset,-0.260566,[-0.2607561169651234],a34aa9eb-7e21-4b3a-ad97-61b8a1d7029c
33,common_dataset,-0.243798,[-0.24401827601411374],b7f00a9c-e2fc-4c0f-b3f4-29b1df54c03a
33,common_dataset,-0.144634,[-0.1448139333414637],c48736de-3f69-4b2e-a4c0-c5f89fa18a0e
33,common_dataset,-0.215188,[-0.21528821210643806],81be9459-67da-433b-851b-14f13e967850
33,common_dataset,-0.258647,[-0.25886737673877286],78fb9f45-6e6a-4dd8-9c5c-7ae9fdb023b7
33,common_dataset,-0.240429,[-0.24075889910425746],e5ec9c11-194a-44d4-8b10-2423f50ecc42
33,common_dataset,-0.17655,[-0.17670019311793145],10b94a8a-aa9d-4f02-9bab-5a2d3bf71ec4
33,common_dataset,-0.119899,[-0.1199788687449449],95efd395-119b-479b-9a44-1447889edfc0
33,common_dataset,-0.234988,[-0.2352479370461098],a4ac01d8-9c40-4e92-8eef-9ee4c0cd8f38
33,common_dataset,-0.24278,[-0.24294021581837993],a15bbe50-3883-477a-b481-c2fc00067e95
33,common_dataset,-0.245341,[-0.24560125492585902],cd4fd2b7-33f3-4266-8baa-9492fd044b9b
33,common_dataset,-0.206977,[-0.2071074350501137],7cb107dc-394e-4fef-a426-b0d9eea097c8
33,common_dataset,-0.241765,[-0.24197524611297272],a979ad15-03ed-46d9-9103-0d9c5868251f
33,common_dataset,-0.234693,[-0.23511262762219906],eb806e88-9c0d-4a02-bd89-120144e915d1
33,common_dataset,-0.246035,[-0.2463349741571141],d3769bba-d9c0-46c0-b387-7d17ea2a4647
33,common_dataset,-0.189645,[-0.18974514148917276],ac7ac19e-cdf4-44ab-a9e3-74dfb6238dfe
33,common_dataset,-0.222892,[-0.2231623837912419],2c7c46fa-c14e-453a-a695-e99672560608
33,common_dataset,-0.237323,[-0.23759324709816768],ac2b7a0f-a07b-4a9a-8657-35dae6b4d14b
33,common_dataset,-0.2446,[-0.24481028003226715],108a974f-31e1-4334-b333-8f57eb244e9b
33,common_dataset,-0.247929,[-0.24829900219336226],a308f356-0a4e-4050-8102-fbd376ac6a64
33,common_dataset,-0.249912,[-0.2500923459868026],4a441e55-1e05-432a-a267-77f4f32f7e42
33,common_dataset,-0.25734,[-0.2576795307977819],f378e4dc-50e8-4e87-b6f6-34840f411a4d
33,common_dataset,-0.244842,[-0.2450618813000316],9c3c9e35-4fb8-4449-9491-f75cfe68a46d
33,common_dataset,-0.250056,[-0.25035551047855087],707c5288-3477-4052-a22a-76f8fac1537d
33,common_dataset,-0.232647,[-0.23282705315774035],766f4dd4-cfd2-4a6f-bd57-8aa609ac02d5
33,common_dataset,-0.253856,[-0.2540463217395306],78ac8f17-982b-4551-b974-e8cb0141b576
33,common_dataset,-0.259978,[-0.260368287695422],5e769382-601c-46c6-ad94-69ac0af77e3c
33,common_dataset,-0.242495,[-0.2427449998418074],7d64695d-4356-44d1-93c5-e57e884a7ee2
33,common_dataset,-0.223842,[-0.2241024239521873],8dc1f2a7-c0e5-432a-9776-b7adb7a83e5e
33,common_dataset,-0.114113,[-0.11435266314175628],ff86d6e9-0279-4534-8bb5-007cb0062d4b
33,common_dataset,-0.238519,[-0.2386891472090563],07b7abd9-768e-4e2a-b336-ed35d63fbc54
33,common_dataset,-0.189339,[-0.1895192672566295],91da5273-1bf4-44ab-b7cc-fe98aadd0066
33,common_dataset,-0.219323,[-0.2195832028909148],10989f31-c1b7-4930-8289-947023849206
33,common_dataset,-0.244065,[-0.24422464625040566],ef597e5a-40a6-461d-ab23-26888a8bfe4a
33,common_dataset,-0.208533,[-0.20876338094608987],38d4a2ad-0d23-42b1-823d-f329e180d3f4
33,common_dataset,-0.239201,[-0.23941050065867192],1c47d76e-586c-4264-a304-05352a06d9ef
33,common_dataset,-0.25745,[-0.2578602506993412],50831635-5b96-4bf7-bd81-63ca85afc3b9
33,common_dataset,-0.256209,[-0.2563889849947989],9d3cde61-ea2a-4c29-b6a2-2fabb5a4e2cf
33,common_dataset,-0.22996,[-0.23024031719494406],71a0c9df-0753-48c5-aa20-38b68e173ee4
33,common_dataset,-0.234499,[-0.23465850612292236],3bc7ec9b-f5a0-4b23-8e69-0b359bc92511
33,common_dataset,-0.136254,[-0.1363244865958625],33ac1b6f-fd2f-4254-b903-f156c2b34e0e
33,common_dataset,-0.113061,[-0.11310073227618542],8266bcf1-9916-4b34-90dd-d08999ffd5de
33,common_dataset,-0.249922,[-0.2502216521925273],bc9a2910-2cb0-47af-96df-fc0cf9bcc41b
33,common_dataset,-0.21925,[-0.21939024481352737],7cde33e5-df5e-4b80-a8dc-4ac424cb2527
33,common_dataset,-0.121955,[-0.12204460336353992],d68803d8-6f9a-4067-b649-ebeeed4e9a04
33,common_dataset,-0.238738,[-0.2390182318555211],b834172c-4838-491f-bc8e-54be69e9a52e
33,common_dataset,-0.129099,[-0.129309460837794],b4cad3c1-e76c-4568-b4ce-4f6a27c09833
33,common_dataset,-0.226659,[-0.22692860420630456],8b771264-99bb-48e2-8946-5b8ad4925b50
33,common_dataset,-0.241032,[-0.2412017412144403],a152ffd4-e385-4d78-adee-7c10edeaf664
33,common_dataset,-0.244107,[-0.24427666419425306],0216861c-0769-4e9b-8110-6dbdcd63a917
33,common_dataset,-0.234887,[-0.2353273392143349],5f58b750-dd2e-4f62-8f42-65f28b5196f7
33,common_dataset,-0.236036,[-0.23630585411911423],127bd444-798d-41a1-9a05-42cf83fffe4f
33,common_dataset,-0.132148,[-0.13223784995984106],ae70087d-b84c-4157-acc5-0ee370d321ed
33,common_dataset,-0.253652,[-0.2538920642007428],d48e3897-9d09-49e9-ac1d-a5bf8fabc9b2
33,common_dataset,-0.240661,[-0.24099054937262807],b9a6c1ab-62ce-43be-b352-7de9161cfc3b
33,common_dataset,-0.249515,[-0.24982492017614763],5b2dfc0d-e642-4d54-82b2-aa11934a33f3
33,common_dataset,-0.114902,[-0.11500196565678704],b6020367-99c3-43e3-8047-4c0775d13b71
33,common_dataset,-0.253486,[-0.2537261781277469],ad096ac2-055b-4d17-b607-ab1feb856d80
33,common_dataset,-0.24767,[-0.24785036131939644],f56affd6-ee74-4da9-baf5-74e1557d2643
33,common_dataset,-0.239226,[-0.2395461706531806],05bdf7c6-0848-4932-927a-3f0f0b03f220
33,common_dataset,-0.11891,[-0.11898042417248217],16d91d9d-1c52-4de3-bf1d-c8da0aef7f12
33,common_dataset,-0.244446,[-0.24460637029172572],a30c9348-0756-44c3-9ae4-d0ce38283636
33,common_dataset,-0.242497,[-0.24269704297648045],e5598b52-9b32-4296-b919-75e80ff3c284
33,common_dataset,-0.250872,[-0.2514116948027706],1f294a33-9e04-4875-b56a-ac219e18f4e6
33,common_dataset,-0.235902,[-0.23626214113322572],0e7726cd-243d-4fed-a189-d19ddc68fe57
33,common_dataset,-0.128998,[-0.12929805779287082],86b51f3b-0593-47a9-9b71-f036a0683c4c
33,common_dataset,-0.248616,[-0.24896643018868272],4aa89cb4-59a7-429e-8af2-55ee5380cc92
33,common_dataset,-0.227997,[-0.22822690108805072],f13228d9-d18e-412e-85ca-e4be0d1d1e7e
33,common_dataset,-0.241844,[-0.24205350170927775],4fd74293-8fc8-47a6-8888-863f95945763
33,common_dataset,-0.259749,[-0.2602289984652239],e15a37ea-3c23-49b0-ba9c-31b6b8d0a0e8
33,common_dataset,-0.115183,[-0.11544305336648464],55a44082-5114-4dca-9fed-5a2c9ef6e90c
33,common_dataset,-0.267337,[-0.26755663322248296],6a79b82e-d84c-4dcd-acca-072551ea1243
33,common_dataset,-0.24242,[-0.24267963064345288],66c10015-cae6-4d76-bcef-a90162b3e9f6
33,common_dataset,-0.20245,[-0.20254963999823547],5f7eb8f7-10d8-480c-95c4-cc5d7aac3d95
33,common_dataset,-0.184615,[-0.18472485666959418],5e93dd5a-36c5-4cd0-8109-8e13bbeca708
33,common_dataset,-0.238171,[-0.23840129762944698],98555d08-c2d9-4ca3-ac0f-a94c0abf3957
33,common_dataset,-0.258007,[-0.2583072893988213],ee27e42f-398d-4397-b7f0-4d6d6dac35d8
33,common_dataset,-0.250704,[-0.2508042064189848],cf4bcf65-dc02-4d0b-b803-f19d1bfe8965
33,common_dataset,-0.117254,[-0.11733437238600772],c7eb4b38-9b08-4f30-9912-ded615ba3e3a
33,common_dataset,-0.257166,[-0.25753551918439754],45cbf9fe-0ae0-4200-92e9-cc961b14e653
33,common_dataset,-0.248552,[-0.24882190811328653],3bd9bfaf-6619-418a-834b-77cab461229d
33,common_dataset,-0.243006,[-0.24320561037078933],37ee862d-0185-4444-af7e-8b17285714cd
33,common_dataset,-0.250622,[-0.25107174396728943],ffd503bb-5db7-4613-a8ba-41b9c832ab07
33,common_dataset,-0.118571,[-0.11865058565541321],c980727e-35d3-4b6f-8550-89eecb97e9df
33,common_dataset,-0.244093,[-0.24427331593716473],5ebcdd62-c7a9-42df-b9ea-ea69cd029534
33,common_dataset,-0.247373,[-0.24763346303257608],4420ea8f-f3c1-4089-9ffa-3e66f941586d
33,common_dataset,-0.243839,[-0.24399948299300786],7c96499d-4927-4cbc-a1e9-52ebd92fc8c9
33,common_dataset,-0.135406,[-0.13553576121141303],27c9a1e5-5d20-433a-b341-6c7ce1d87274
33,common_dataset,-0.117748,[-0.1178278234280468],6a30e504-d838-444b-bcb0-72518139d46b
33,common_dataset,-0.233254,[-0.23342392398883785],9f48cbec-a96e-44fc-a41f-84c76dc8ba8d
33,common_dataset,-0.24722,[-0.24770950091396118],c7da5106-3772-4731-aa62-3b798cb89463
33,common_dataset,-0.247129,[-0.24730857194743872],8da8ee0c-da5d-4c20-9279-1eaa0d049091
33,common_dataset,-0.244083,[-0.24429278591170112],01ba2056-de26-4d4a-9807-e8b0ca1d39c9
33,common_dataset,-0.216155,[-0.21626456726977977],99ca334f-8b58-45f4-9436-d703f8bbf2ba
33,common_dataset,-0.243549,[-0.24370891353684127],4b57e051-875c-4da8-bd17-9870a75484b7
33,common_dataset,-0.234412,[-0.23460223414367953],46109791-b787-4987-8cf7-db15b27bb604
33,common_dataset,-0.250855,[-0.25121481144640817],c9c3d079-0cb6-4d0f-9cfd-77ac9a529f17
33,common_dataset,-0.216999,[-0.217229490449876],2f92bd4d-de8f-4a7a-9c29-1feebe3c65a6
33,common_dataset,-0.13256,[-0.1327504250677947],35f182ee-b824-4c6e-a56c-ba8f59ae1f4a
33,common_dataset,-0.118039,[-0.11823889027466092],31a0a020-77b0-416d-b5bb-ceff101e4bfb
33,common_dataset,-0.219685,[-0.21994527954456888],6876cb56-9a16-4eb3-9fda-159f20bb8d50
33,common_dataset,-0.24468,[-0.24483962621417588],c2dfc8b6-484b-49ad-8701-f06b88ca60a6
33,common_dataset,-0.240623,[-0.24092287616178992],9b3e0791-c326-4049-9ae8-2c1bfe9adeec
33,common_dataset,-0.242134,[-0.24229421540681026],f1edfb78-430d-4fa3-95a2-dc437ffcc3a5
33,common_dataset,-0.122243,[-0.12233273023212034],27cf5c81-6a05-4f60-9f4e-3cdcf3b0dc1a
33,common_dataset,-0.215126,[-0.21522618916439007],851a0c33-7fc1-4f9a-9e4e-41775b587ddf
33,common_dataset,-0.206558,[-0.20676786562883379],5d77939e-3e2b-4662-b025-f6b9f86553ce
33,common_dataset,-0.120809,[-0.12103855129986239],e22e1bb3-d661-4237-8502-e7f52b62c48a
33,common_dataset,-0.183554,[-0.1837936251052512],218cdc85-b8ee-4736-bfc2-73ddfbdd2e47
33,common_dataset,-0.186054,[-0.18615437514914107],87c14470-7912-4ff3-b912-ac583b2ee3fa
33,common_dataset,-0.231319,[-0.23159881596033208],5ae85be4-52c2-4c74-b4bb-e942b0a75d24
33,common_dataset,-0.237684,[-0.23790401899176974],7f29551a-0d0d-4f6e-9e3d-072e9d89ede6
33,common_dataset,-0.238279,[-0.23850914579801535],36db5dc9-beb9-4cd7-a806-479505fd1f04
33,common_dataset,-0.130583,[-0.13068305876839473],0132749b-a06e-4b02-b2dd-8b8fe0ab60b5
33,common_dataset,-0.212927,[-0.21303690114434407],3ad021a7-13f7-4392-8f9e-827999cb2289
33,common_dataset,-0.252126,[-0.25231582090538063],24abe198-fa4d-4e94-95bf-8cf479e40441
33,common_dataset,-0.121616,[-0.12175647110064232],677d51fb-3802-45ca-9627-f50861fd867e
33,common_dataset,-0.234706,[-0.2348763549289381],6c2f6ec7-7324-43f2-bf31-5a9eaa39c010
33,common_dataset,-0.114383,[-0.11448343586086888],519e5e90-1e4b-4d98-8951-fc06699cec93
33,common_dataset,-0.106754,[-0.106873835204371],90d9f57e-11aa-416c-b310-c5024a679653
33,common_dataset,-0.115804,[-0.11602448954462746],b9297b01-e0e4-41e4-8359-af2e910cd791
33,common_dataset,-0.242655,[-0.24281472006950225],97b15b03-8d74-4f81-a00a-f3157ae537c5
33,common_dataset,-0.253888,[-0.2540580336841314],9a822400-bfa3-4a09-8f6e-e3c3243422ea
33,common_dataset,-0.109058,[-0.10913811801879061],b7d74675-7d9b-49a2-8a98-245bbddd8500
33,common_dataset,-0.237667,[-0.23792720965458167],edc582ff-71da-4a59-91aa-183d2cab3c00
33,common_dataset,-0.187056,[-0.18714620802894594],d43a7639-9e42-4a51-89ce-924c5fd1fdeb
33,common_dataset,-0.238467,[-0.23868699198959323],07f1be47-f292-4587-ba31-cc23fcdebb28
33,common_dataset,-0.249821,[-0.250060737056341],e83a2730-9805-4209-a1ec-873cb56effaa
33,common_dataset,-0.232651,[-0.23291053249253643],62aeffc5-be58-4e96-be36-b3f0dedf3e17
33,common_dataset,-0.246294,[-0.2466341221535258],4ae9b259-1241-45e0-8216-2f78cc0caba0
33,common_dataset,-0.135455,[-0.13558535419051002],d3bd39df-9075-4e7f-af8f-be73fcb5c084
33,common_dataset,-0.223597,[-0.2239173876609064],f6b37a26-7e82-4dca-9784-46c5aaaacaa5
33,common_dataset,-0.115497,[-0.1156272991235152],152b79de-d1da-4bbc-90c1-3bf2ea593966
33,common_dataset,-0.118723,[-0.11878330495683455],4626e478-a0a7-4a77-973f-0ba2d10d6eb2
33,common_dataset,-0.225667,[-0.2258367544706318],9899e9b4-8281-4ab3-a9b2-38e30950d770
33,common_dataset,-0.198606,[-0.19899634142795541],bc57504d-8e9c-4fd6-a492-936fbd293ecb
33,common_dataset,-0.222582,[-0.22292206905370926],d4a9ea05-ac9b-4ffe-876c-30d200e88696
33,common_dataset,-0.212087,[-0.21225731614703014],2a0c8e4b-65d6-4c12-8870-d36550a5b039
33,common_dataset,-0.11827,[-0.11840957583350804],d223bcf9-6294-4cf6-9d41-ec40039a41d1
33,common_dataset,-0.182899,[-0.1829886592674424],13d4d858-67d7-4e43-9a60-4f827bfff10c
33,common_dataset,-0.236414,[-0.2365244999552203],551353ae-f93b-49be-8a81-d194151f7403
33,common_dataset,-0.227932,[-0.22817233426225847],e1f18160-339d-49fc-9757-e010c8aeeebd
33,common_dataset,-0.254602,[-0.25484206138622084],9c05cf6c-fed2-4de3-9c3d-3c7edcd4973c
33,common_dataset,-0.110312,[-0.11056207435462416],80f1e832-1b01-4775-86e9-81f4f55e3fc6
33,common_dataset,-0.125389,[-0.12544884278548005],f1939d0e-2da2-4aa3-9681-0b6a4695c49d
33,common_dataset,-0.151135,[-0.15124481115045146],81aa1210-59c3-4a25-8582-356138efc040
33,common_dataset,-0.134121,[-0.13431069779078678],820ac3ff-575c-4ac0-8cb5-08cdcec2ae0c
33,common_dataset,-0.233999,[-0.23434890168623876],a3642fbb-6298-4290-b77e-c689398dc0e7
33,common_dataset,-0.117244,[-0.1173840993706935],4f64508f-927d-45f7-a6b7-23851db3def6
33,common_dataset,-0.123051,[-0.12321113407587235],eb4a8476-dc63-4a8d-bd60-86edc40efad5
33,common_dataset,-0.118219,[-0.11834936456238539],04894fac-63b5-4896-90a8-b12ceb32ebdf
33,common_dataset,-0.237643,[-0.23795320819936816],a40ed4dc-210b-48a4-8c7c-e4036098ee19
33,common_dataset,-0.238843,[-0.23920326038116602],730de2a1-90ca-4e68-8d6b-90a19ae77d2e
33,common_dataset,-0.21377,[-0.2138696699552342],6c8f8c52-aaf5-4d8d-bf65-9db01d937f8d
33,common_dataset,-0.255974,[-0.2563743665161782],6201a4e2-9909-4965-9d8d-edb8cada75c9
33,common_dataset,-0.240865,[-0.24111527218976248],2a59d491-23c3-4224-8104-30b134788b2c
33,common_dataset,-0.117248,[-0.11732818321631663],0e4cef54-9e69-4eb3-ab56-2955b6678f91
33,common_dataset,-0.116254,[-0.11635391897006196],ab2fd1dd-340a-45fd-a47b-ccaa4d514c47
33,common_dataset,-0.233693,[-0.233953303601379],33427399-cf9b-4702-9c2c-00f900dd82b8
33,common_dataset,-0.239135,[-0.23928493713633833],b5b9ae7f-fd38-4efb-9876-c07f359f108c
33,common_dataset,-0.109357,[-0.10940681958091591],51a944da-87bf-460b-9efe-72ba196f5e75
33,common_dataset,-0.111189,[-0.11136875612545606],702a7955-2301-4a02-b13d-bbf47b14e6da
33,common_dataset,-0.117813,[-0.11794279722339783],1a5180d7-036a-4564-ba02-ee27b731a2b4
33,common_dataset,-0.236552,[-0.23683199174067177],65eceb98-74b1-497d-a0ff-81ba44db23eb
33,common_dataset,-0.181469,[-0.18161932500952088],8494504a-6831-45bb-b451-ebe2c53dd76a
33,common_dataset,-0.118157,[-0.11835688934998004],db31eb7d-8617-46c2-842e-673859884c38
33,common_dataset,-0.249661,[-0.2501014653945904],8e876747-8a66-4c7e-b627-dc9f0f27b8f5
33,common_dataset,-0.223218,[-0.22347779808107585],401d23ca-ec3f-4613-ab1c-3884751e54d9
33,common_dataset,-0.244256,[-0.24450607254655993],8adf55c3-bb85-44c2-89d0-c1eb1bab78ba
33,common_dataset,-0.139212,[-0.13938208598034196],63c079af-31e9-4b6e-9db1-139e20e2f021
33,common_dataset,-0.148168,[-0.1482681167865718],3376d1a5-b97a-4b8c-8f21-02d55ff53d64
33,common_dataset,-0.20891,[-0.20915024408266178],300ab588-3249-41c9-97eb-40aa65783bd9
33,common_dataset,-0.209461,[-0.20968109591616163],18e94d6c-ed32-4b39-84a5-83b1d7e08c46
33,common_dataset,-0.226255,[-0.22636536752547792],cdd1e3e5-6dec-460f-839b-f18d3380b5f6
33,common_dataset,-0.26684,[-0.2670601153203136],18699fd8-af8e-4b5a-8c20-f00f076ce4ac
33,common_dataset,-0.222316,[-0.22263587708406088],2cf18c07-f9ad-438c-8b55-2f1311814e2c
33,common_dataset,-0.130516,[-0.13060601151981133],006cf8e4-23b2-4f62-b893-76e42621e513
33,common_dataset,-0.217211,[-0.217401298826421],002f3882-5631-4e4e-bdf9-5f50fc245458
33,common_dataset,-0.11891,[-0.11898042417248217],16d91d9d-1c52-4de3-bf1d-c8da0aef7f12
33,common_dataset,-0.210866,[-0.21095624812233826],354b4e91-d468-48d2-83d3-45904dd31f1a
33,common_dataset,-0.23702,[-0.2372995893443336],10b6044a-23ae-43ba-8300-25cd65758422
33,common_dataset,-0.235603,[-0.2359032834244694],e07dfc55-8897-402b-ab4a-8f4329e7010e
33,common_dataset,-0.118295,[-0.11848490848689207],adc38216-a8dc-49bc-bf5a-39472645abb4
33,common_dataset,-0.260779,[-0.26104943265872776],d2b87d47-07e4-49e2-ae23-d90138dc3605
33,common_dataset,-0.113202,[-0.11338237371472419],175142de-1afd-4a96-8cb2-6deedc5f2a47
33,common_dataset,-0.234706,[-0.2348763549289381],6c2f6ec7-7324-43f2-bf31-5a9eaa39c010
33,common_dataset,-0.241132,[-0.2413116989592461],218c73eb-f4e4-4f2f-a2e6-f9fcb1a89dff
33,common_dataset,-0.258007,[-0.2583072893988213],ee27e42f-398d-4397-b7f0-4d6d6dac35d8
33,common_dataset,-0.120955,[-0.12118519221499392],06d9fc9b-d32e-4e10-a35a-06894f1e8ee3
